data.hora;data;tcle;cidade;uf;idade;sexo;raca;escolaridade;renda;rendafam;estcivil;filho_dep;qtd_filho_dep;plano;data_plano;plano_covid;preco_plano;pgt_plano;quarentena;teste_cov;result_teste_cov;contat_cov;morte_cov;equip_defensiv;gasto_equip_defensiv
6/7/2020 16:28:36;07/06/2020;Sim;Feira de Santana;BA;35;Masculino;Pardo;Ensino Superior;1998;3700;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;450;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;75
6/7/2020 16:38:57;07/06/2020;Sim;Recife;PE;36;Masculino;Branco;Pós-Graduação;4000;4000;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;50
6/7/2020 16:59:59;07/06/2020;Sim;Teixeira de Freitas;BA;57;Feminino;Pardo;Pós-Graduação;31005;4800;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
6/7/2020 17:10:21;07/06/2020;Sim;Teixeira de Freitas;BA;54;Feminino;Pardo;Pós-Graduação;0;0;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;356;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
6/7/2020 17:16:20;07/06/2020;Sim;Rio Novo do Sul;ES;31;Feminino;Branco;Pós-Graduação;0;4000;Casado;Sim, filhos ou dependentes moram comigo.;5;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;200
6/7/2020 17:24:47;07/06/2020;Sim;Teixeira de Freitas;BA;48;Feminino;Branco;Pós-Graduação;4000;8000;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Não;Não;Sim;100
6/7/2020 17:53:28;07/06/2020;Sim;Teixeira de Freitas;BA;31;Feminino;Branco;Ensino Superior;1000;7000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;590;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;30
6/7/2020 17:53:51;07/06/2020;Sim;Recife;PE;36;Feminino;Branco;Pós-Graduação;3600;9100;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;170
6/7/2020 18:00:33;07/06/2020;Sim;Recife;PE;23;Feminino;Branco;Ensino Superior;1500;1500;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;256;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Não;Não;Sim;100
6/7/2020 18:00:48;07/06/2020;Sim;Lagoa do Ouro;PE;62;Masculino;Branco;Pós-Graduação;16000;16000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1800;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;200
6/7/2020 18:03:21;07/06/2020;Sim;Senhor do Bonfim ;BA;40;Feminino;Amarelo;Pós-Graduação;8000;16000;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Sim;Sim;300
6/7/2020 18:04:12;07/06/2020;Sim;Paulista;PE;53;Feminino;Amarelo;Pós-Graduação;2000;2000;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;459;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;30
6/7/2020 18:15:44;07/06/2020;Sim;Feira de Santana;BA;49;Feminino;Pardo;Pós-Graduação;12000;12000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;300
6/7/2020 18:24:36;07/06/2020;Sim;Olinda;PE;33;Feminino;Preto;Pós-Graduação;9863;10863;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;400
6/7/2020 18:30:01;07/06/2020;Sim;Recife;PE;34;Feminino;Pardo;Pós-Graduação;1400;4000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;150
6/7/2020 18:50:25;07/06/2020;Sim;Curitiba ;PR;30;Masculino;Pardo;Pós-Graduação;11000;25000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;0;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
6/7/2020 18:54:34;07/06/2020;Sim;Teresópolis;RJ;44;Masculino;Preto;Pós-Graduação;13000;26000;Casado;Sim, filhos ou dependentes moram comigo.;7;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Não;Sim;500
6/7/2020 19:04:59;07/06/2020;Sim;Teixeira de Freitas;BA;26;Feminino;Branco;Ensino Superior;2000;2000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;30;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;40
6/7/2020 19:11:42;07/06/2020;Sim;Rio de Janeiro;RJ;36;Feminino;Branco;Pós-Graduação;5000;9000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;300
6/7/2020 19:21:21;07/06/2020;Sim;Cuiabá;MT;29;Feminino;Branco;Pós-Graduação;1000;1000;Solteiro;Não possuo filhos ou dependentes.;0;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;370;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;28
6/7/2020 19:28:52;07/06/2020;Sim;Silvânia;GO;62;Masculino;Branco;Ensino Médio;9000;9000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;280;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;100
6/7/2020 19:37:11;07/06/2020;Sim;Codó ;MA;22;Feminino;Pardo;Ensino Médio;300;1200;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;75
6/7/2020 19:37:38;07/06/2020;Sim;Recife;PE;43;Feminino;Branco;Pós-Graduação;3500;6000;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;150
6/7/2020 19:39:32;07/06/2020;Sim;Feira de Santana;BA;65;Masculino;Preto;Pós-Graduação;16000;16000;Divorciado / Separado / desquitado;Não, meus filhos ou dependentes NÃO moram comigo.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1200;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;7000
6/7/2020 19:48:40;07/06/2020;Sim;Teixeira de Freitas;BA;59;Feminino;Pardo;Ensino Médio;1900;3500;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;311;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;150
6/7/2020 20:11:06;07/06/2020;Sim;Teixeira de Freitas;BA;43;Feminino;Pardo;Pós-Graduação;3000;7000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;120
6/7/2020 20:35:06;07/06/2020;Sim;São Luís;MA;31;Masculino;Pardo;Pós-Graduação;0;0;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;0;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;120
6/7/2020 20:47:55;07/06/2020;Sim;Recife;PE;35;Feminino;Branco;Pós-Graduação;5000;9000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;Não;Não;Sim;300
6/7/2020 21:34:42;07/06/2020;Sim;Teixeira de Freitas;BA;55;Masculino;Pardo;Ensino Médio;2090;2090;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1100;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;89
6/7/2020 21:34:52;07/06/2020;Sim;Salvador;BA;56;Feminino;Pardo;Ensino Superior;6000;6000;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;300
6/7/2020 21:46:55;07/06/2020;Sim;Teixeira de Freitas;BA;45;Feminino;Pardo;Pós-Graduação;2900;6800;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;680;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
6/7/2020 21:56:29;07/06/2020;Sim;Teixeira de Freitas;BA;51;Masculino;Branco;Ensino Superior;1800;6100;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;709;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;600
6/7/2020 21:58:58;07/06/2020;Sim;Salvador;BA;53;Feminino;Pardo;Pós-Graduação;6000;10000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;150;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;120
6/7/2020 22:44:09;07/06/2020;Sim;Brasília;DF;38;Feminino;Branco;Pós-Graduação;20000;30000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;2000;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;150
6/7/2020 22:47:47;07/06/2020;Sim;Rio de Janeiro;RJ;44;Masculino;Branco;Pós-Graduação;8000;8000;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;100
6/7/2020 23:07:42;07/06/2020;Sim;Cruz das Almas ;BA;51;Feminino;Preto;Pós-Graduação;10000;10000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1540;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;230
6/7/2020 23:58:53;07/06/2020;Sim;Teixeira de Freitas;BA;36;Feminino;Branco;Pós-Graduação;2500;10000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;150;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;100
6/8/2020 1:47:21;08/06/2020;Sim;Itabuna;BA;30;Masculino;Pardo;Ensino Superior;2500;2500;Solteiro;Não possuo filhos ou dependentes.;0;Sim;Não tenho plano de saúde;Não;;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;200
6/8/2020 6:00:18;08/06/2020;Sim;Teixeira de Freitas;BA;44;Feminino;Pardo;Pós-Graduação;3500;4000;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
6/8/2020 7:54:43;08/06/2020;Sim;Salvador ;BA;55;Feminino;Branco;Pós-Graduação;15000;20000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Positivo;Sim;Sim;Sim;200
6/8/2020 8:12:29;08/06/2020;Sim;Teixeira de Freitas;BA;46;Feminino;Pardo;Ensino Superior;1500;2500;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;200;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;100
6/8/2020 8:31:21;08/06/2020;Sim;Feira de Santana;BA;39;Feminino;Preto;Pós-Graduação;8000;10000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;150
6/8/2020 8:51:25;08/06/2020;Sim;Teixeira de Freitas;BA;44;Masculino;Branco;Ensino Médio;3500;3500;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;220
6/8/2020 9:18:20;08/06/2020;Sim;Teixeira de Freitas;BA;42;Feminino;Pardo;Ensino Superior;2000;8000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;220
6/8/2020 9:22:52;08/06/2020;Sim;Teixeira de Freitas;BA;29;Masculino;Pardo;Ensino Superior;8000;8000;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;450;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;Não;Não;Sim;180
6/8/2020 9:25:38;08/06/2020;Sim;Teixeira de Freitas;BA;30;Masculino;Pardo;Ensino Superior;3000;3000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;60
6/8/2020 9:27:07;08/06/2020;Sim;Teixeira de Freitas;BA;24;Feminino;Pardo;Ensino Superior;600;1000;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;90
6/8/2020 9:27:18;08/06/2020;Sim;Teixeira de Freitas;BA;44;Masculino;Branco;Pós-Graduação;2600;2600;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;540;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;65
6/8/2020 9:27:28;08/06/2020;Sim;Teixeira de Freitas;BA;44;Masculino;Branco;Pós-Graduação;2600;2600;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;540;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;65
6/8/2020 9:27:55;08/06/2020;Sim;Teixeira de Freitas;BA;32;Masculino;Pardo;Ensino Médio;1200;1700;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;80
6/8/2020 9:32:45;08/06/2020;Sim;Cruz das Almas;BA;57;Masculino;Pardo;Pós-Graduação;10000;10000;Divorciado / Separado / desquitado;Não, meus filhos ou dependentes NÃO moram comigo.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;200
6/8/2020 9:38:30;08/06/2020;Sim;Feira de Santana;BA;38;Feminino;Pardo;Pós-Graduação;6000;6000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;250
6/8/2020 9:39:41;08/06/2020;Sim;Cruz das Almas;BA;36;Masculino;Pardo;Pós-Graduação;8000;10000;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
6/8/2020 9:44:31;08/06/2020;Sim;Teixeira de Freitas;BA;32;Feminino;Pardo;Pós-Graduação;4500;4500;Casado;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;187;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;40
6/8/2020 9:44:53;08/06/2020;Sim;Santo Antônio de Jesus;BA;29;Feminino;Pardo;Pós-Graduação;4000;6000;Solteiro;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;316;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;30
6/8/2020 9:56:12;08/06/2020;Sim;Teixeira de Freitas;BA;39;Masculino;Branco;Pós-Graduação;3000;3000;Solteiro;Não possuo filhos ou dependentes.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Sim;Sim;150
6/8/2020 10:03:13;08/06/2020;Sim;Goiânia;GO;25;Masculino;Branco;Ensino Superior;5300;5300;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;0;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;130
6/8/2020 10:13:57;08/06/2020;Sim;Brasília;DF;34;Feminino;Pardo;Pós-Graduação;34000;70000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;450;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;400
6/8/2020 10:53:05;08/06/2020;Sim;Brasília;DF;36;Masculino;Pardo;Pós-Graduação;11;10800;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1200;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
6/8/2020 10:57:29;08/06/2020;Sim;Brasília;DF;22;Feminino;Preto;Ensino Superior;1400;1400;Solteiro;Não possuo filhos ou dependentes.;1;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;0;Não fiz o teste.;Sim;Não;;80
6/8/2020 10:59:52;08/06/2020;Sim;Cruz das Almas;BA;39;Feminino;Preto;Ensino Superior;4100;7600;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;544;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;112
